Flight_Number,Departure_Time,Arrival_Time,Status,Travel_Class,Price,Departure_Airport_id,Arrival_Airport_id
AD4850E,2026-06-09 07:15:00,2026-06-09 08:04:00,Scheduled,Economy,147.0,14,18
AD4850B,2026-06-09 07:15:00,2026-06-09 08:04:00,Scheduled,Business,367.5,14,18
AD4850F,2026-06-09 07:15:00,2026-06-09 08:04:00,Scheduled,First Class,588.0,14,18
AD7800E,2026-06-16 07:15:00,2026-06-16 08:04:00,Scheduled,Economy,129.0,14,18
AD7800B,2026-06-16 07:15:00,2026-06-16 08:04:00,Scheduled,Business,322.5,14,18
AD7800F,2026-06-16 07:15:00,2026-06-16 08:04:00,Scheduled,First Class,516.0,14,18
AD6272E,2026-03-25 06:30:00,2026-03-25 07:30:00,Scheduled,Economy,219.0,2,17
AD6272B,2026-03-25 06:30:00,2026-03-25 07:30:00,Scheduled,Business,547.5,2,17
AD6272F,2026-03-25 06:30:00,2026-03-25 07:30:00,Scheduled,First Class,876.0,2,17
AD8556E,2026-04-01 06:30:00,2026-04-01 07:30:00,Scheduled,Economy,109.0,2,17
AD8556B,2026-04-01 06:30:00,2026-04-01 07:30:00,Scheduled,Business,272.5,2,17
AD8556F,2026-04-01 06:30:00,2026-04-01 07:30:00,Scheduled,First Class,436.0,2,17
AD2437E,2026-04-08 06:30:00,2026-04-08 07:30:00,Scheduled,Economy,299.0,2,17
AD2437B,2026-04-08 06:30:00,2026-04-08 07:30:00,Scheduled,Business,747.5,2,17
AD2437F,2026-04-08 06:30:00,2026-04-08 07:30:00,Scheduled,First Class,1196.0,2,17
AD7121E,2026-04-15 06:30:00,2026-04-15 07:30:00,Scheduled,Economy,250.0,2,17
AD7121B,2026-04-15 06:30:00,2026-04-15 07:30:00,Scheduled,Business,625.0,2,17
AD7121F,2026-04-15 06:30:00,2026-04-15 07:30:00,Scheduled,First Class,1000.0,2,17
AD9016E,2026-04-22 06:30:00,2026-04-22 07:30:00,Scheduled,Economy,71.0,2,17
AD9016B,2026-04-22 06:30:00,2026-04-22 07:30:00,Scheduled,Business,177.5,2,17
AD9016F,2026-04-22 06:30:00,2026-04-22 07:30:00,Scheduled,First Class,284.0,2,17
AD8250E,2026-04-29 06:30:00,2026-04-29 07:30:00,Scheduled,Economy,201.0,2,17
AD8250B,2026-04-29 06:30:00,2026-04-29 07:30:00,Scheduled,Business,502.5,2,17
AD8250F,2026-04-29 06:30:00,2026-04-29 07:30:00,Scheduled,First Class,804.0,2,17
AD5001E,2026-05-06 06:30:00,2026-05-06 07:30:00,Scheduled,Economy,234.0,2,17
AD5001B,2026-05-06 06:30:00,2026-05-06 07:30:00,Scheduled,Business,585.0,2,17
AD5001F,2026-05-06 06:30:00,2026-05-06 07:30:00,Scheduled,First Class,936.0,2,17
AD9352E,2026-05-13 06:30:00,2026-05-13 07:30:00,Scheduled,Economy,175.0,2,17
AD9352B,2026-05-13 06:30:00,2026-05-13 07:30:00,Scheduled,Business,437.5,2,17
AD9352F,2026-05-13 06:30:00,2026-05-13 07:30:00,Scheduled,First Class,700.0,2,17
AD2791E,2026-05-20 06:30:00,2026-05-20 07:30:00,Scheduled,Economy,218.0,2,17
AD2791B,2026-05-20 06:30:00,2026-05-20 07:30:00,Scheduled,Business,545.0,2,17
AD2791F,2026-05-20 06:30:00,2026-05-20 07:30:00,Scheduled,First Class,872.0,2,17
AD9420E,2026-05-27 06:30:00,2026-05-27 07:30:00,Scheduled,Economy,257.0,2,17
AD9420B,2026-05-27 06:30:00,2026-05-27 07:30:00,Scheduled,Business,642.5,2,17
AD9420F,2026-05-27 06:30:00,2026-05-27 07:30:00,Scheduled,First Class,1028.0,2,17
AD8298E,2026-06-03 06:30:00,2026-06-03 07:30:00,Scheduled,Economy,189.0,2,17
AD8298B,2026-06-03 06:30:00,2026-06-03 07:30:00,Scheduled,Business,472.5,2,17
AD8298F,2026-06-03 06:30:00,2026-06-03 07:30:00,Scheduled,First Class,756.0,2,17
AD7639E,2026-06-10 06:30:00,2026-06-10 07:30:00,Scheduled,Economy,289.0,2,17
AD7639B,2026-06-10 06:30:00,2026-06-10 07:30:00,Scheduled,Business,722.5,2,17
AD7639F,2026-06-10 06:30:00,2026-06-10 07:30:00,Scheduled,First Class,1156.0,2,17
AD6285E,2026-06-17 06:30:00,2026-06-17 07:30:00,Scheduled,Economy,64.0,2,17
AD6285B,2026-06-17 06:30:00,2026-06-17 07:30:00,Scheduled,Business,160.0,2,17
AD6285F,2026-06-17 06:30:00,2026-06-17 07:30:00,Scheduled,First Class,256.0,2,17
AD3250E,2026-03-25 06:30:00,2026-03-25 07:17:00,Scheduled,Economy,222.0,15,16
AD3250B,2026-03-25 06:30:00,2026-03-25 07:17:00,Scheduled,Business,555.0,15,16
AD3250F,2026-03-25 06:30:00,2026-03-25 07:17:00,Scheduled,First Class,888.0,15,16
AD7279E,2026-04-01 06:30:00,2026-04-01 07:17:00,Scheduled,Economy,249.0,15,16
AD7279B,2026-04-01 06:30:00,2026-04-01 07:17:00,Scheduled,Business,622.5,15,16
AD7279F,2026-04-01 06:30:00,2026-04-01 07:17:00,Scheduled,First Class,996.0,15,16
AD3480E,2026-04-08 06:30:00,2026-04-08 07:17:00,Scheduled,Economy,262.0,15,16
AD3480B,2026-04-08 06:30:00,2026-04-08 07:17:00,Scheduled,Business,655.0,15,16
AD3480F,2026-04-08 06:30:00,2026-04-08 07:17:00,Scheduled,First Class,1048.0,15,16
AD3286E,2026-04-15 06:30:00,2026-04-15 07:17:00,Scheduled,Economy,64.0,15,16
AD3286B,2026-04-15 06:30:00,2026-04-15 07:17:00,Scheduled,Business,160.0,15,16
AD3286F,2026-04-15 06:30:00,2026-04-15 07:17:00,Scheduled,First Class,256.0,15,16
AD7384E,2026-04-22 06:30:00,2026-04-22 07:17:00,Scheduled,Economy,158.0,15,16
AD7384B,2026-04-22 06:30:00,2026-04-22 07:17:00,Scheduled,Business,395.0,15,16
AD7384F,2026-04-22 06:30:00,2026-04-22 07:17:00,Scheduled,First Class,632.0,15,16
AD3083E,2026-04-29 06:30:00,2026-04-29 07:17:00,Scheduled,Economy,121.0,15,16
AD3083B,2026-04-29 06:30:00,2026-04-29 07:17:00,Scheduled,Business,302.5,15,16
AD3083F,2026-04-29 06:30:00,2026-04-29 07:17:00,Scheduled,First Class,484.0,15,16
AD5075E,2026-05-06 06:30:00,2026-05-06 07:17:00,Scheduled,Economy,79.0,15,16
AD5075B,2026-05-06 06:30:00,2026-05-06 07:17:00,Scheduled,Business,197.5,15,16
AD5075F,2026-05-06 06:30:00,2026-05-06 07:17:00,Scheduled,First Class,316.0,15,16
AD7603E,2026-05-13 06:30:00,2026-05-13 07:17:00,Scheduled,Economy,157.0,15,16
AD7603B,2026-05-13 06:30:00,2026-05-13 07:17:00,Scheduled,Business,392.5,15,16
AD7603F,2026-05-13 06:30:00,2026-05-13 07:17:00,Scheduled,First Class,628.0,15,16
AD5412E,2026-05-20 06:30:00,2026-05-20 07:17:00,Scheduled,Economy,244.0,15,16
AD5412B,2026-05-20 06:30:00,2026-05-20 07:17:00,Scheduled,Business,610.0,15,16
AD5412F,2026-05-20 06:30:00,2026-05-20 07:17:00,Scheduled,First Class,976.0,15,16
AD2936E,2026-05-27 06:30:00,2026-05-27 07:17:00,Scheduled,Economy,232.0,15,16
AD2936B,2026-05-27 06:30:00,2026-05-27 07:17:00,Scheduled,Business,580.0,15,16
AD2936F,2026-05-27 06:30:00,2026-05-27 07:17:00,Scheduled,First Class,928.0,15,16
AD8543E,2026-06-03 06:30:00,2026-06-03 07:17:00,Scheduled,Economy,84.0,15,16
AD8543B,2026-06-03 06:30:00,2026-06-03 07:17:00,Scheduled,Business,210.0,15,16
AD8543F,2026-06-03 06:30:00,2026-06-03 07:17:00,Scheduled,First Class,336.0,15,16
AD9738E,2026-06-10 06:30:00,2026-06-10 07:17:00,Scheduled,Economy,106.0,15,16
AD9738B,2026-06-10 06:30:00,2026-06-10 07:17:00,Scheduled,Business,265.0,15,16
AD9738F,2026-06-10 06:30:00,2026-06-10 07:17:00,Scheduled,First Class,424.0,15,16
AD8799E,2026-06-17 06:30:00,2026-06-17 07:17:00,Scheduled,Economy,197.0,15,16
AD8799B,2026-06-17 06:30:00,2026-06-17 07:17:00,Scheduled,Business,492.5,15,16
AD8799F,2026-06-17 06:30:00,2026-06-17 07:17:00,Scheduled,First Class,788.0,15,16
AD2429E,2026-03-25 07:30:00,2026-03-25 08:26:00,Scheduled,Economy,119.0,16,27
AD2429B,2026-03-25 07:30:00,2026-03-25 08:26:00,Scheduled,Business,297.5,16,27
AD2429F,2026-03-25 07:30:00,2026-03-25 08:26:00,Scheduled,First Class,476.0,16,27
AD1548E,2026-04-01 07:30:00,2026-04-01 08:26:00,Scheduled,Economy,185.0,16,27
AD1548B,2026-04-01 07:30:00,2026-04-01 08:26:00,Scheduled,Business,462.5,16,27
AD1548F,2026-04-01 07:30:00,2026-04-01 08:26:00,Scheduled,First Class,740.0,16,27
AD3917E,2026-04-08 07:30:00,2026-04-08 08:26:00,Scheduled,Economy,292.0,16,27
AD3917B,2026-04-08 07:30:00,2026-04-08 08:26:00,Scheduled,Business,730.0,16,27
AD3917F,2026-04-08 07:30:00,2026-04-08 08:26:00,Scheduled,First Class,1168.0,16,27
AD3016E,2026-04-15 07:30:00,2026-04-15 08:26:00,Scheduled,Economy,92.0,16,27
AD3016B,2026-04-15 07:30:00,2026-04-15 08:26:00,Scheduled,Business,230.0,16,27
AD3016F,2026-04-15 07:30:00,2026-04-15 08:26:00,Scheduled,First Class,368.0,16,27
AD7832E,2026-04-22 07:30:00,2026-04-22 08:26:00,Scheduled,Economy,61.0,16,27
AD7832B,2026-04-22 07:30:00,2026-04-22 08:26:00,Scheduled,Business,152.5,16,27
AD7832F,2026-04-22 07:30:00,2026-04-22 08:26:00,Scheduled,First Class,244.0,16,27
AD8366E,2026-04-29 07:30:00,2026-04-29 08:26:00,Scheduled,Economy,84.0,16,27
AD8366B,2026-04-29 07:30:00,2026-04-29 08:26:00,Scheduled,Business,210.0,16,27
AD8366F,2026-04-29 07:30:00,2026-04-29 08:26:00,Scheduled,First Class,336.0,16,27
AD9351E,2026-05-06 07:30:00,2026-05-06 08:26:00,Scheduled,Economy,116.0,16,27
AD9351B,2026-05-06 07:30:00,2026-05-06 08:26:00,Scheduled,Business,290.0,16,27
AD9351F,2026-05-06 07:30:00,2026-05-06 08:26:00,Scheduled,First Class,464.0,16,27
AD2601E,2026-05-13 07:30:00,2026-05-13 08:26:00,Scheduled,Economy,192.0,16,27
AD2601B,2026-05-13 07:30:00,2026-05-13 08:26:00,Scheduled,Business,480.0,16,27
AD2601F,2026-05-13 07:30:00,2026-05-13 08:26:00,Scheduled,First Class,768.0,16,27
AD6966E,2026-05-20 07:30:00,2026-05-20 08:26:00,Scheduled,Economy,223.0,16,27
AD6966B,2026-05-20 07:30:00,2026-05-20 08:26:00,Scheduled,Business,557.5,16,27
AD6966F,2026-05-20 07:30:00,2026-05-20 08:26:00,Scheduled,First Class,892.0,16,27
AD7822E,2026-05-27 07:30:00,2026-05-27 08:26:00,Scheduled,Economy,82.0,16,27
AD7822B,2026-05-27 07:30:00,2026-05-27 08:26:00,Scheduled,Business,205.0,16,27
AD7822F,2026-05-27 07:30:00,2026-05-27 08:26:00,Scheduled,First Class,328.0,16,27
AD9110E,2026-06-03 07:30:00,2026-06-03 08:26:00,Scheduled,Economy,248.0,16,27
AD9110B,2026-06-03 07:30:00,2026-06-03 08:26:00,Scheduled,Business,620.0,16,27
AD9110F,2026-06-03 07:30:00,2026-06-03 08:26:00,Scheduled,First Class,992.0,16,27
AD8338E,2026-06-10 07:30:00,2026-06-10 08:26:00,Scheduled,Economy,101.0,16,27
AD8338B,2026-06-10 07:30:00,2026-06-10 08:26:00,Scheduled,Business,252.5,16,27
AD8338F,2026-06-10 07:30:00,2026-06-10 08:26:00,Scheduled,First Class,404.0,16,27
AD6199E,2026-06-17 07:30:00,2026-06-17 08:26:00,Scheduled,Economy,61.0,16,27
AD6199B,2026-06-17 07:30:00,2026-06-17 08:26:00,Scheduled,Business,152.5,16,27
AD6199F,2026-06-17 07:30:00,2026-06-17 08:26:00,Scheduled,First Class,244.0,16,27
AD5658E,2026-03-26 07:30:00,2026-03-26 08:27:00,Scheduled,Economy,86.0,2,14
AD5658B,2026-03-26 07:30:00,2026-03-26 08:27:00,Scheduled,Business,215.0,2,14
AD5658F,2026-03-26 07:30:00,2026-03-26 08:27:00,Scheduled,First Class,344.0,2,14
AD2488E,2026-04-02 07:30:00,2026-04-02 08:27:00,Scheduled,Economy,206.0,2,14
AD2488B,2026-04-02 07:30:00,2026-04-02 08:27:00,Scheduled,Business,515.0,2,14
AD2488F,2026-04-02 07:30:00,2026-04-02 08:27:00,Scheduled,First Class,824.0,2,14
AD2725E,2026-04-09 07:30:00,2026-04-09 08:27:00,Scheduled,Economy,261.0,2,14
AD2725B,2026-04-09 07:30:00,2026-04-09 08:27:00,Scheduled,Business,652.5,2,14
AD2725F,2026-04-09 07:30:00,2026-04-09 08:27:00,Scheduled,First Class,1044.0,2,14
AD7899E,2026-04-16 07:30:00,2026-04-16 08:27:00,Scheduled,Economy,239.0,2,14
AD7899B,2026-04-16 07:30:00,2026-04-16 08:27:00,Scheduled,Business,597.5,2,14
AD7899F,2026-04-16 07:30:00,2026-04-16 08:27:00,Scheduled,First Class,956.0,2,14
AD9192E,2026-04-23 07:30:00,2026-04-23 08:27:00,Scheduled,Economy,270.0,2,14
AD9192B,2026-04-23 07:30:00,2026-04-23 08:27:00,Scheduled,Business,675.0,2,14
AD9192F,2026-04-23 07:30:00,2026-04-23 08:27:00,Scheduled,First Class,1080.0,2,14
AD5360E,2026-04-30 07:30:00,2026-04-30 08:27:00,Scheduled,Economy,140.0,2,14
AD5360B,2026-04-30 07:30:00,2026-04-30 08:27:00,Scheduled,Business,350.0,2,14
AD5360F,2026-04-30 07:30:00,2026-04-30 08:27:00,Scheduled,First Class,560.0,2,14
AD2676E,2026-05-07 07:30:00,2026-05-07 08:27:00,Scheduled,Economy,145.0,2,14
AD2676B,2026-05-07 07:30:00,2026-05-07 08:27:00,Scheduled,Business,362.5,2,14
AD2676F,2026-05-07 07:30:00,2026-05-07 08:27:00,Scheduled,First Class,580.0,2,14
AD5686E,2026-05-14 07:30:00,2026-05-14 08:27:00,Scheduled,Economy,168.0,2,14
AD5686B,2026-05-14 07:30:00,2026-05-14 08:27:00,Scheduled,Business,420.0,2,14
AD5686F,2026-05-14 07:30:00,2026-05-14 08:27:00,Scheduled,First Class,672.0,2,14
AD5387E,2026-05-21 07:30:00,2026-05-21 08:27:00,Scheduled,Economy,147.0,2,14
AD5387B,2026-05-21 07:30:00,2026-05-21 08:27:00,Scheduled,Business,367.5,2,14
AD5387F,2026-05-21 07:30:00,2026-05-21 08:27:00,Scheduled,First Class,588.0,2,14
AD9283E,2026-05-28 07:30:00,2026-05-28 08:27:00,Scheduled,Economy,75.0,2,14
AD9283B,2026-05-28 07:30:00,2026-05-28 08:27:00,Scheduled,Business,187.5,2,14
AD9283F,2026-05-28 07:30:00,2026-05-28 08:27:00,Scheduled,First Class,300.0,2,14
AD6820E,2026-06-04 07:30:00,2026-06-04 08:27:00,Scheduled,Economy,271.0,2,14
AD6820B,2026-06-04 07:30:00,2026-06-04 08:27:00,Scheduled,Business,677.5,2,14
AD6820F,2026-06-04 07:30:00,2026-06-04 08:27:00,Scheduled,First Class,1084.0,2,14
AD9682E,2026-06-11 07:30:00,2026-06-11 08:27:00,Scheduled,Economy,108.0,2,14
AD9682B,2026-06-11 07:30:00,2026-06-11 08:27:00,Scheduled,Business,270.0,2,14
AD9682F,2026-06-11 07:30:00,2026-06-11 08:27:00,Scheduled,First Class,432.0,2,14
AD5807E,2026-06-18 07:30:00,2026-06-18 08:27:00,Scheduled,Economy,109.0,2,14
AD5807B,2026-06-18 07:30:00,2026-06-18 08:27:00,Scheduled,Business,272.5,2,14
AD5807F,2026-06-18 07:30:00,2026-06-18 08:27:00,Scheduled,First Class,436.0,2,14
AD8815E,2026-03-24 06:15:00,2026-03-24 07:02:00,Scheduled,Economy,280.0,3,1
AD8815B,2026-03-24 06:15:00,2026-03-24 07:02:00,Scheduled,Business,700.0,3,1
AD8815F,2026-03-24 06:15:00,2026-03-24 07:02:00,Scheduled,First Class,1120.0,3,1
AD4724E,2026-03-31 06:15:00,2026-03-31 07:02:00,Scheduled,Economy,284.0,3,1
AD4724B,2026-03-31 06:15:00,2026-03-31 07:02:00,Scheduled,Business,710.0,3,1
AD4724F,2026-03-31 06:15:00,2026-03-31 07:02:00,Scheduled,First Class,1136.0,3,1
AD2939E,2026-04-07 06:15:00,2026-04-07 07:02:00,Scheduled,Economy,74.0,3,1
AD2939B,2026-04-07 06:15:00,2026-04-07 07:02:00,Scheduled,Business,185.0,3,1
AD2939F,2026-04-07 06:15:00,2026-04-07 07:02:00,Scheduled,First Class,296.0,3,1
AD1557E,2026-04-14 06:15:00,2026-04-14 07:02:00,Scheduled,Economy,257.0,3,1
AD1557B,2026-04-14 06:15:00,2026-04-14 07:02:00,Scheduled,Business,642.5,3,1
AD1557F,2026-04-14 06:15:00,2026-04-14 07:02:00,Scheduled,First Class,1028.0,3,1
AD4207E,2026-04-21 06:15:00,2026-04-21 07:02:00,Scheduled,Economy,112.0,3,1
AD4207B,2026-04-21 06:15:00,2026-04-21 07:02:00,Scheduled,Business,280.0,3,1
AD4207F,2026-04-21 06:15:00,2026-04-21 07:02:00,Scheduled,First Class,448.0,3,1
AD6454E,2026-04-28 06:15:00,2026-04-28 07:02:00,Scheduled,Economy,138.0,3,1
AD6454B,2026-04-28 06:15:00,2026-04-28 07:02:00,Scheduled,Business,345.0,3,1
AD6454F,2026-04-28 06:15:00,2026-04-28 07:02:00,Scheduled,First Class,552.0,3,1
AD7679E,2026-05-05 06:15:00,2026-05-05 07:02:00,Scheduled,Economy,226.0,3,1
AD7679B,2026-05-05 06:15:00,2026-05-05 07:02:00,Scheduled,Business,565.0,3,1
AD7679F,2026-05-05 06:15:00,2026-05-05 07:02:00,Scheduled,First Class,904.0,3,1
AD2910E,2026-05-12 06:15:00,2026-05-12 07:02:00,Scheduled,Economy,188.0,3,1
AD2910B,2026-05-12 06:15:00,2026-05-12 07:02:00,Scheduled,Business,470.0,3,1
AD2910F,2026-05-12 06:15:00,2026-05-12 07:02:00,Scheduled,First Class,752.0,3,1
AD1565E,2026-05-19 06:15:00,2026-05-19 07:02:00,Scheduled,Economy,59.0,3,1
AD1565B,2026-05-19 06:15:00,2026-05-19 07:02:00,Scheduled,Business,147.5,3,1
AD1565F,2026-05-19 06:15:00,2026-05-19 07:02:00,Scheduled,First Class,236.0,3,1
AD4670E,2026-05-26 06:15:00,2026-05-26 07:02:00,Scheduled,Economy,155.0,3,1
AD4670B,2026-05-26 06:15:00,2026-05-26 07:02:00,Scheduled,Business,387.5,3,1
AD4670F,2026-05-26 06:15:00,2026-05-26 07:02:00,Scheduled,First Class,620.0,3,1
AD7588E,2026-06-02 06:15:00,2026-06-02 07:02:00,Scheduled,Economy,274.0,3,1
AD7588B,2026-06-02 06:15:00,2026-06-02 07:02:00,Scheduled,Business,685.0,3,1
AD7588F,2026-06-02 06:15:00,2026-06-02 07:02:00,Scheduled,First Class,1096.0,3,1
AD1154E,2026-06-09 06:15:00,2026-06-09 07:02:00,Scheduled,Economy,202.0,3,1
AD1154B,2026-06-09 06:15:00,2026-06-09 07:02:00,Scheduled,Business,505.0,3,1
AD1154F,2026-06-09 06:15:00,2026-06-09 07:02:00,Scheduled,First Class,808.0,3,1
AD9625E,2026-06-16 06:15:00,2026-06-16 07:02:00,Scheduled,Economy,164.0,3,1
AD9625B,2026-06-16 06:15:00,2026-06-16 07:02:00,Scheduled,Business,410.0,3,1
AD9625F,2026-06-16 06:15:00,2026-06-16 07:02:00,Scheduled,First Class,656.0,3,1
AD3718E,2026-03-26 06:15:00,2026-03-26 07:06:00,Scheduled,Economy,291.0,19,13
AD3718B,2026-03-26 06:15:00,2026-03-26 07:06:00,Scheduled,Business,727.5,19,13
AD3718F,2026-03-26 06:15:00,2026-03-26 07:06:00,Scheduled,First Class,1164.0,19,13
AD2443E,2026-04-02 06:15:00,2026-04-02 07:06:00,Scheduled,Economy,88.0,19,13
AD2443B,2026-04-02 06:15:00,2026-04-02 07:06:00,Scheduled,Business,220.0,19,13
AD2443F,2026-04-02 06:15:00,2026-04-02 07:06:00,Scheduled,First Class,352.0,19,13
AD5250E,2026-04-09 06:15:00,2026-04-09 07:06:00,Scheduled,Economy,196.0,19,13
AD5250B,2026-04-09 06:15:00,2026-04-09 07:06:00,Scheduled,Business,490.0,19,13
AD5250F,2026-04-09 06:15:00,2026-04-09 07:06:00,Scheduled,First Class,784.0,19,13
AD6584E,2026-04-16 06:15:00,2026-04-16 07:06:00,Scheduled,Economy,275.0,19,13
AD6584B,2026-04-16 06:15:00,2026-04-16 07:06:00,Scheduled,Business,687.5,19,13
AD6584F,2026-04-16 06:15:00,2026-04-16 07:06:00,Scheduled,First Class,1100.0,19,13
AD1214E,2026-04-23 06:15:00,2026-04-23 07:06:00,Scheduled,Economy,281.0,19,13
AD1214B,2026-04-23 06:15:00,2026-04-23 07:06:00,Scheduled,Business,702.5,19,13
AD1214F,2026-04-23 06:15:00,2026-04-23 07:06:00,Scheduled,First Class,1124.0,19,13
AD4251E,2026-04-30 06:15:00,2026-04-30 07:06:00,Scheduled,Economy,112.0,19,13
AD4251B,2026-04-30 06:15:00,2026-04-30 07:06:00,Scheduled,Business,280.0,19,13
AD4251F,2026-04-30 06:15:00,2026-04-30 07:06:00,Scheduled,First Class,448.0,19,13
AD5504E,2026-05-07 06:15:00,2026-05-07 07:06:00,Scheduled,Economy,141.0,19,13
AD5504B,2026-05-07 06:15:00,2026-05-07 07:06:00,Scheduled,Business,352.5,19,13
AD5504F,2026-05-07 06:15:00,2026-05-07 07:06:00,Scheduled,First Class,564.0,19,13
AD1211E,2026-05-14 06:15:00,2026-05-14 07:06:00,Scheduled,Economy,102.0,19,13
AD1211B,2026-05-14 06:15:00,2026-05-14 07:06:00,Scheduled,Business,255.0,19,13
AD1211F,2026-05-14 06:15:00,2026-05-14 07:06:00,Scheduled,First Class,408.0,19,13
AD5827E,2026-05-21 06:15:00,2026-05-21 07:06:00,Scheduled,Economy,247.0,19,13
AD5827B,2026-05-21 06:15:00,2026-05-21 07:06:00,Scheduled,Business,617.5,19,13
AD5827F,2026-05-21 06:15:00,2026-05-21 07:06:00,Scheduled,First Class,988.0,19,13
AD6831E,2026-05-28 06:15:00,2026-05-28 07:06:00,Scheduled,Economy,102.0,19,13
AD6831B,2026-05-28 06:15:00,2026-05-28 07:06:00,Scheduled,Business,255.0,19,13
AD6831F,2026-05-28 06:15:00,2026-05-28 07:06:00,Scheduled,First Class,408.0,19,13
AD3067E,2026-06-04 06:15:00,2026-06-04 07:06:00,Scheduled,Economy,116.0,19,13
AD3067B,2026-06-04 06:15:00,2026-06-04 07:06:00,Scheduled,Business,290.0,19,13
AD3067F,2026-06-04 06:15:00,2026-06-04 07:06:00,Scheduled,First Class,464.0,19,13
AD6519E,2026-06-11 06:15:00,2026-06-11 07:06:00,Scheduled,Economy,78.0,19,13
AD6519B,2026-06-11 06:15:00,2026-06-11 07:06:00,Scheduled,Business,195.0,19,13
AD6519F,2026-06-11 06:15:00,2026-06-11 07:06:00,Scheduled,First Class,312.0,19,13
AD9268E,2026-06-18 06:15:00,2026-06-18 07:06:00,Scheduled,Economy,176.0,19,13
AD9268B,2026-06-18 06:15:00,2026-06-18 07:06:00,Scheduled,Business,440.0,19,13
AD9268F,2026-06-18 06:15:00,2026-06-18 07:06:00,Scheduled,First Class,704.0,19,13
AD7579E,2026-03-22 06:00:00,2026-03-22 06:56:00,Scheduled,Economy,188.0,24,13
AD7579B,2026-03-22 06:00:00,2026-03-22 06:56:00,Scheduled,Business,470.0,24,13
AD7579F,2026-03-22 06:00:00,2026-03-22 06:56:00,Scheduled,First Class,752.0,24,13
AD1080E,2026-03-29 06:00:00,2026-03-29 06:56:00,Scheduled,Economy,219.0,24,13
AD1080B,2026-03-29 06:00:00,2026-03-29 06:56:00,Scheduled,Business,547.5,24,13
AD1080F,2026-03-29 06:00:00,2026-03-29 06:56:00,Scheduled,First Class,876.0,24,13
AD8704E,2026-04-05 06:00:00,2026-04-05 06:56:00,Scheduled,Economy,261.0,24,13
AD8704B,2026-04-05 06:00:00,2026-04-05 06:56:00,Scheduled,Business,652.5,24,13
AD8704F,2026-04-05 06:00:00,2026-04-05 06:56:00,Scheduled,First Class,1044.0,24,13
AD4129E,2026-04-12 06:00:00,2026-04-12 06:56:00,Scheduled,Economy,212.0,24,13
AD4129B,2026-04-12 06:00:00,2026-04-12 06:56:00,Scheduled,Business,530.0,24,13
AD4129F,2026-04-12 06:00:00,2026-04-12 06:56:00,Scheduled,First Class,848.0,24,13
AD9884E,2026-04-19 06:00:00,2026-04-19 06:56:00,Scheduled,Economy,137.0,24,13
AD9884B,2026-04-19 06:00:00,2026-04-19 06:56:00,Scheduled,Business,342.5,24,13
AD9884F,2026-04-19 06:00:00,2026-04-19 06:56:00,Scheduled,First Class,548.0,24,13
AD2604E,2026-04-26 06:00:00,2026-04-26 06:56:00,Scheduled,Economy,149.0,24,13
AD2604B,2026-04-26 06:00:00,2026-04-26 06:56:00,Scheduled,Business,372.5,24,13
AD2604F,2026-04-26 06:00:00,2026-04-26 06:56:00,Scheduled,First Class,596.0,24,13
AD8281E,2026-05-03 06:00:00,2026-05-03 06:56:00,Scheduled,Economy,202.0,24,13
AD8281B,2026-05-03 06:00:00,2026-05-03 06:56:00,Scheduled,Business,505.0,24,13
AD8281F,2026-05-03 06:00:00,2026-05-03 06:56:00,Scheduled,First Class,808.0,24,13
AD3087E,2026-05-10 06:00:00,2026-05-10 06:56:00,Scheduled,Economy,118.0,24,13
AD3087B,2026-05-10 06:00:00,2026-05-10 06:56:00,Scheduled,Business,295.0,24,13
AD3087F,2026-05-10 06:00:00,2026-05-10 06:56:00,Scheduled,First Class,472.0,24,13
AD8055E,2026-05-17 06:00:00,2026-05-17 06:56:00,Scheduled,Economy,261.0,24,13
AD8055B,2026-05-17 06:00:00,2026-05-17 06:56:00,Scheduled,Business,652.5,24,13
AD8055F,2026-05-17 06:00:00,2026-05-17 06:56:00,Scheduled,First Class,1044.0,24,13
AD1847E,2026-05-24 06:00:00,2026-05-24 06:56:00,Scheduled,Economy,66.0,24,13
AD1847B,2026-05-24 06:00:00,2026-05-24 06:56:00,Scheduled,Business,165.0,24,13
AD1847F,2026-05-24 06:00:00,2026-05-24 06:56:00,Scheduled,First Class,264.0,24,13
AD5124E,2026-05-31 06:00:00,2026-05-31 06:56:00,Scheduled,Economy,216.0,24,13
AD5124B,2026-05-31 06:00:00,2026-05-31 06:56:00,Scheduled,Business,540.0,24,13
AD5124F,2026-05-31 06:00:00,2026-05-31 06:56:00,Scheduled,First Class,864.0,24,13
AD8197E,2026-06-07 06:00:00,2026-06-07 06:56:00,Scheduled,Economy,109.0,24,13
AD8197B,2026-06-07 06:00:00,2026-06-07 06:56:00,Scheduled,Business,272.5,24,13
AD8197F,2026-06-07 06:00:00,2026-06-07 06:56:00,Scheduled,First Class,436.0,24,13
AD8424E,2026-06-14 06:00:00,2026-06-14 06:56:00,Scheduled,Economy,288.0,24,13
AD8424B,2026-06-14 06:00:00,2026-06-14 06:56:00,Scheduled,Business,720.0,24,13
AD8424F,2026-06-14 06:00:00,2026-06-14 06:56:00,Scheduled,First Class,1152.0,24,13
AD1177E,2026-03-20 06:30:00,2026-03-20 07:22:00,Scheduled,Economy,217.0,12,19
